TRGT_FUND_NBR,EFFTV_STRT_DT,EFFTV_END_DT,FUND_NBR,WGT_TYPE,TRGT_FUND_WGT
2609,1/17/2015,1/5/2016,2010,"MODEL",0.05148
2610,1/17/2015,1/5/2016,2010,"MODEL",0.05265
2600,1/17/2015,1/5/2016,2011,"MODEL",0.0444
2602,1/17/2015,1/5/2016,2011,"MODEL",0.06216
2603,1/17/2015,1/5/2016,2011,"MODEL",0.07548
2604,1/17/2015,1/5/2016,2011,"MODEL",0.08658
2605,1/17/2015,1/5/2016,2011,"MODEL",0.10657
2606,1/17/2015,1/5/2016,2011,"MODEL",0.12876
2607,1/17/2015,1/5/2016,2011,"MODEL",0.15095
2608,1/17/2015,1/5/2016,2011,"MODEL",0.17315
2609,1/17/2015,1/5/2016,2011,"MODEL",0.19536
2610,1/17/2015,1/5/2016,2011,"MODEL",0.19979
2600,1/17/2015,1/5/2016,2012,"MODEL",0.02539
2602,1/17/2015,1/5/2016,2012,"MODEL",0.03554
2603,1/17/2015,1/5/2016,2012,"MODEL",0.04316
2604,1/17/2015,1/5/2016,2012,"MODEL",0.0495
2605,1/17/2015,1/5/2016,2012,"MODEL",0.06092
2606,1/17/2015,1/5/2016,2012,"MODEL",0.07361
2607,1/17/2015,1/5/2016,2012,"MODEL",0.0863
2608,1/17/2015,1/5/2016,2012,"MODEL",0.09899
2609,1/17/2015,1/5/2016,2012,"MODEL",0.11168
2610,1/17/2015,1/5/2016,2012,"MODEL",0.11422
2600,1/17/2015,1/5/2016,2013,"MODEL",0.03003
2602,1/17/2015,1/5/2016,2013,"MODEL",0.04204
2603,1/17/2015,1/5/2016,2013,"MODEL",0.05105
2604,1/17/2015,1/5/2016,2013,"MODEL",0.05856
2605,1/17/2015,1/5/2016,2013,"MODEL",0.07207
2606,1/17/2015,1/5/2016,2013,"MODEL",0.08709
2607,1/17/2015,1/5/2016,2013,"MODEL",0.10211
2608,1/17/2015,1/5/2016,2013,"MODEL",0.11712
2609,1/17/2015,1/5/2016,2013,"MODEL",0.13213
2610,1/17/2015,1/5/2016,2013,"MODEL",0.13514
2600,1/17/2015,1/5/2016,2014,"MODEL",0.37263
2602,1/17/2015,1/5/2016,2014,"MODEL",0.32835
2603,1/17/2015,1/5/2016,2014,"MODEL",0.27587
2604,1/17/2015,1/5/2016,2014,"MODEL",0.24187
2605,1/17/2015,1/5/2016,2014,"MODEL",0.20398
2606,1/17/2015,1/5/2016,2014,"MODEL",0.18241
2607,1/17/2015,1/5/2016,2014,"MODEL",0.1414
2608,1/17/2015,1/5/2016,2014,"MODEL",0.09042
2609,1/17/2015,1/5/2016,2014,"MODEL",0.044
2610,1/17/2015,1/5/2016,2014,"MODEL",0.035
2600,1/17/2015,1/5/2016,2015,"MODEL",0.1
2602,1/17/2015,1/5/2016,2015,"MODEL",0.076
2603,1/17/2015,1/5/2016,2015,"MODEL",0.014
2600,1/17/2015,1/5/2016,2017,"MODEL",0.03096
2602,1/17/2015,1/5/2016,2017,"MODEL",0.04334
2603,1/17/2015,1/5/2016,2017,"MODEL",0.05264
2604,1/17/2015,1/5/2016,2017,"MODEL",0.06038
2605,1/17/2015,1/5/2016,2017,"MODEL",0.07431
2606,1/17/2015,1/5/2016,2017,"MODEL",0.08979
2607,1/17/2015,1/5/2016,2017,"MODEL",0.10527
2608,1/17/2015,1/5/2016,2017,"MODEL",0.12076
2609,1/17/2015,1/5/2016,2017,"MODEL",0.13624
2610,1/17/2015,1/5/2016,2017,"MODEL",0.13934
2600,1/17/2015,1/5/2016,2019,"MODEL",0.013
2602,1/17/2015,1/5/2016,2019,"MODEL",0.0182
2603,1/17/2015,1/5/2016,2019,"MODEL",0.0221
2604,1/17/2015,1/5/2016,2019,"MODEL",0.02535
2605,1/17/2015,1/5/2016,2019,"MODEL",0.0312
2606,1/17/2015,1/5/2016,2019,"MODEL",0.0377
2607,1/17/2015,1/5/2016,2019,"MODEL",0.0442
2608,1/17/2015,1/5/2016,2019,"MODEL",0.0507
2609,1/17/2015,1/5/2016,2019,"MODEL",0.0572
2610,1/17/2015,1/5/2016,2019,"MODEL",0.0585
2600,1/17/2015,1/5/2016,2022,"MODEL",0.01429
2602,1/17/2015,1/5/2016,2022,"MODEL",0.02001
2603,1/17/2015,1/5/2016,2022,"MODEL",0.0243
2604,1/17/2015,1/5/2016,2022,"MODEL",0.02787
2605,1/17/2015,1/5/2016,2022,"MODEL",0.03431
2606,1/17/2015,1/5/2016,2022,"MODEL",0.04147
2607,1/17/2015,1/5/2016,2022,"MODEL",0.04862
2608,1/17/2015,1/5/2016,2022,"MODEL",0.05577
2609,1/17/2015,1/5/2016,2022,"MODEL",0.06292
2610,1/17/2015,1/5/2016,2022,"MODEL",0.06435
2600,1/17/2015,1/5/2016,2023,"MODEL",0.0195
2602,1/17/2015,1/5/2016,2023,"MODEL",0.0273
2603,1/17/2015,1/5/2016,2023,"MODEL",0.03315
2604,1/17/2015,1/5/2016,2023,"MODEL",0.03803
2605,1/17/2015,1/5/2016,2023,"MODEL",0.0468
2606,1/17/2015,1/5/2016,2023,"MODEL",0.05655
2607,1/17/2015,1/5/2016,2023,"MODEL",0.0663
2608,1/17/2015,1/5/2016,2023,"MODEL",0.07605
2609,1/17/2015,1/5/2016,2023,"MODEL",0.0858
2610,1/17/2015,1/5/2016,2023,"MODEL",0.08775
2600,1/17/2015,1/5/2016,2024,"MODEL",0.11
2602,1/17/2015,1/5/2016,2024,"MODEL",0.12368
2603,1/17/2015,1/5/2016,2024,"MODEL",0.1514
2604,1/17/2015,1/5/2016,2024,"MODEL",0.16052
2605,1/17/2015,1/5/2016,2024,"MODEL",0.14476
2606,1/17/2015,1/5/2016,2024,"MODEL",0.12612
2607,1/17/2015,1/5/2016,2024,"MODEL",0.0973
2608,1/17/2015,1/5/2016,2024,"MODEL",0.0694
2609,1/17/2015,1/5/2016,2024,"MODEL",0.0352
2610,1/17/2015,1/5/2016,2024,"MODEL",0.028
2600,1/17/2015,1/5/2016,2025,"MODEL",0.15537
2602,1/17/2015,1/5/2016,2025,"MODEL",0.11398
2603,1/17/2015,1/5/2016,2025,"MODEL",0.08905
2604,1/17/2015,1/5/2016,2025,"MODEL",0.06665
2605,1/17/2015,1/5/2016,2025,"MODEL",0.0383
2606,1/17/2015,1/5/2016,2025,"MODEL",0.01726
2607,1/17/2015,1/5/2016,2025,"MODEL",0.0115
2608,1/17/2015,1/5/2016,2025,"MODEL",0.00218
2602,1/17/2015,1/5/2016,2029,"MODEL",0.016
2603,1/17/2015,1/5/2016,2029,"MODEL",0.028
2604,1/17/2015,1/5/2016,2029,"MODEL",0.038
2605,1/17/2015,1/5/2016,2029,"MODEL",0.048
2606,1/17/2015,1/5/2016,2029,"MODEL",0.05
2607,1/17/2015,1/5/2016,2029,"MODEL",0.042
2608,1/17/2015,1/5/2016,2029,"MODEL",0.04
2609,1/17/2015,1/5/2016,2029,"MODEL",0.032
2610,1/17/2015,1/5/2016,2029,"MODEL",0.03
2600,1/17/2015,1/5/2016,2030,"MODEL",0.01073
2602,1/17/2015,1/5/2016,2030,"MODEL",0.01502
2603,1/17/2015,1/5/2016,2030,"MODEL",0.01823
2604,1/17/2015,1/5/2016,2030,"MODEL",0.02091
2605,1/17/2015,1/5/2016,2030,"MODEL",0.02574
2606,1/17/2015,1/5/2016,2030,"MODEL",0.03111
2607,1/17/2015,1/5/2016,2030,"MODEL",0.03647
2608,1/17/2015,1/5/2016,2030,"MODEL",0.04183
2609,1/17/2015,1/5/2016,2030,"MODEL",0.04719
2610,1/17/2015,1/5/2016,2030,"MODEL",0.04826
2600,1/17/2015,1/5/2016,2032,"MODEL",0.062
2602,1/17/2015,1/5/2016,2032,"MODEL",0.062
2603,1/17/2015,1/5/2016,2032,"MODEL",0.062
2604,1/17/2015,1/5/2016,2032,"MODEL",0.0572
2605,1/17/2015,1/5/2016,2032,"MODEL",0.0472
2606,1/17/2015,1/5/2016,2032,"MODEL",0.037
2607,1/17/2015,1/5/2016,2032,"MODEL",0.0278
2608,1/17/2015,1/5/2016,2032,"MODEL",0.018
2609,1/17/2015,1/5/2016,2032,"MODEL",0.0088
2610,1/17/2015,1/5/2016,2032,"MODEL",0.007
2603,1/17/2015,1/5/2016,2034,"MODEL",0.03968
2604,1/17/2015,1/5/2016,2034,"MODEL",0.04576
2605,1/17/2015,1/5/2016,2034,"MODEL",0.03776
2606,1/17/2015,1/5/2016,2034,"MODEL",0.0072
2600,1/20/2015,1/5/2016,2010,"FIRM",0.0117
2602,1/20/2015,1/5/2016,2010,"FIRM",0.01638
2603,1/20/2015,1/5/2016,2010,"FIRM",0.01989
2604,1/20/2015,1/5/2016,2010,"FIRM",0.02282
2605,1/20/2015,1/5/2016,2010,"FIRM",0.02808
2606,1/20/2015,1/5/2016,2010,"FIRM",0.03393
2607,1/20/2015,1/5/2016,2010,"FIRM",0.03978
2608,1/20/2015,1/5/2016,2010,"FIRM",0.04563
2609,1/20/2015,1/5/2016,2010,"FIRM",0.05148
2610,1/20/2015,1/5/2016,2010,"FIRM",0.05265
2600,1/20/2015,1/5/2016,2011,"FIRM",0.0444
2602,1/20/2015,1/5/2016,2011,"FIRM",0.06216
2603,1/20/2015,1/5/2016,2011,"FIRM",0.07548
2604,1/20/2015,1/5/2016,2011,"FIRM",0.08658
2605,1/20/2015,1/5/2016,2011,"FIRM",0.10657
2606,1/20/2015,1/5/2016,2011,"FIRM",0.12876
2607,1/20/2015,1/5/2016,2011,"FIRM",0.15095
2608,1/20/2015,1/5/2016,2011,"FIRM",0.17315
2609,1/20/2015,1/5/2016,2011,"FIRM",0.19536
2610,1/20/2015,1/5/2016,2011,"FIRM",0.19979
2600,1/20/2015,1/5/2016,2012,"FIRM",0.02539
2602,1/20/2015,1/5/2016,2012,"FIRM",0.03554
2603,1/20/2015,1/5/2016,2012,"FIRM",0.04316
2604,1/20/2015,1/5/2016,2012,"FIRM",0.0495
2605,1/20/2015,1/5/2016,2012,"FIRM",0.06092
2606,1/20/2015,1/5/2016,2012,"FIRM",0.07361
2607,1/20/2015,1/5/2016,2012,"FIRM",0.0863
2608,1/20/2015,1/5/2016,2012,"FIRM",0.09899
2609,1/20/2015,1/5/2016,2012,"FIRM",0.11168
2610,1/20/2015,1/5/2016,2012,"FIRM",0.11422
2600,1/20/2015,1/5/2016,2013,"FIRM",0.03003
2602,1/20/2015,1/5/2016,2013,"FIRM",0.04204
2603,1/20/2015,1/5/2016,2013,"FIRM",0.05105
2604,1/20/2015,1/5/2016,2013,"FIRM",0.05856
2605,1/20/2015,1/5/2016,2013,"FIRM",0.07207
2606,1/20/2015,1/5/2016,2013,"FIRM",0.08709
2607,1/20/2015,1/5/2016,2013,"FIRM",0.10211
2608,1/20/2015,1/5/2016,2013,"FIRM",0.11712
2609,1/20/2015,1/5/2016,2013,"FIRM",0.13213
2610,1/20/2015,1/5/2016,2013,"FIRM",0.13514
2600,1/20/2015,1/5/2016,2014,"FIRM",0.3055
2602,1/20/2015,1/5/2016,2014,"FIRM",0.30175
2603,1/20/2015,1/5/2016,2014,"FIRM",0.29704
2604,1/20/2015,1/5/2016,2014,"FIRM",0.29106
2605,1/20/2015,1/5/2016,2014,"FIRM",0.25956
2606,1/20/2015,1/5/2016,2014,"FIRM",0.22399
2607,1/20/2015,1/5/2016,2014,"FIRM",0.1682
2608,1/20/2015,1/5/2016,2014,"FIRM",0.108
2609,1/20/2015,1/5/2016,2014,"FIRM",0.0528
2610,1/20/2015,1/5/2016,2014,"FIRM",0.042
2600,1/20/2015,1/5/2016,2015,"FIRM",0.33
2602,1/20/2015,1/5/2016,2015,"FIRM",0.234
2603,1/20/2015,1/5/2016,2015,"FIRM",0.162
2604,1/20/2015,1/5/2016,2015,"FIRM",0.11
2605,1/20/2015,1/5/2016,2015,"FIRM",0.06
2606,1/20/2015,1/5/2016,2015,"FIRM",0.01
2607,1/20/2015,1/5/2016,2015,"FIRM",0
2608,1/20/2015,1/5/2016,2015,"FIRM",0
2609,1/20/2015,1/5/2016,2015,"FIRM",0
2610,1/20/2015,1/5/2016,2015,"FIRM",0
2600,1/20/2015,1/5/2016,2017,"FIRM",0.03096
2602,1/20/2015,1/5/2016,2017,"FIRM",0.04334
2603,1/20/2015,1/5/2016,2017,"FIRM",0.05264
2604,1/20/2015,1/5/2016,2017,"FIRM",0.06038
2605,1/20/2015,1/5/2016,2017,"FIRM",0.07431
2606,1/20/2015,1/5/2016,2017,"FIRM",0.08979
2607,1/20/2015,1/5/2016,2017,"FIRM",0.10527
2608,1/20/2015,1/5/2016,2017,"FIRM",0.12076
2609,1/20/2015,1/5/2016,2017,"FIRM",0.13624
2610,1/20/2015,1/5/2016,2017,"FIRM",0.13934
2600,1/20/2015,1/5/2016,2019,"FIRM",0.013
2602,1/20/2015,1/5/2016,2019,"FIRM",0.0182
2603,1/20/2015,1/5/2016,2019,"FIRM",0.0221
2604,1/20/2015,1/5/2016,2019,"FIRM",0.02535
2605,1/20/2015,1/5/2016,2019,"FIRM",0.0312
2606,1/20/2015,1/5/2016,2019,"FIRM",0.0377
2607,1/20/2015,1/5/2016,2019,"FIRM",0.0442
2608,1/20/2015,1/5/2016,2019,"FIRM",0.0507
2609,1/20/2015,1/5/2016,2019,"FIRM",0.0572
2610,1/20/2015,1/5/2016,2019,"FIRM",0.0585
2600,1/20/2015,1/5/2016,2022,"FIRM",0.01429
2602,1/20/2015,1/5/2016,2022,"FIRM",0.02001
2603,1/20/2015,1/5/2016,2022,"FIRM",0.0243
2604,1/20/2015,1/5/2016,2022,"FIRM",0.02787
2605,1/20/2015,1/5/2016,2022,"FIRM",0.03431
2606,1/20/2015,1/5/2016,2022,"FIRM",0.04147
2607,1/20/2015,1/5/2016,2022,"FIRM",0.04862
2608,1/20/2015,1/5/2016,2022,"FIRM",0.05577
2609,1/20/2015,1/5/2016,2022,"FIRM",0.06292
2610,1/20/2015,1/5/2016,2022,"FIRM",0.06435
2600,1/20/2015,1/5/2016,2023,"FIRM",0.0195
2602,1/20/2015,1/5/2016,2023,"FIRM",0.0273
2603,1/20/2015,1/5/2016,2023,"FIRM",0.03315
2604,1/20/2015,1/5/2016,2023,"FIRM",0.03803
2605,1/20/2015,1/5/2016,2023,"FIRM",0.0468
2606,1/20/2015,1/5/2016,2023,"FIRM",0.05655
2607,1/20/2015,1/5/2016,2023,"FIRM",0.0663
2608,1/20/2015,1/5/2016,2023,"FIRM",0.07605
2609,1/20/2015,1/5/2016,2023,"FIRM",0.0858
2610,1/20/2015,1/5/2016,2023,"FIRM",0.08775
2600,1/20/2015,1/5/2016,2024,"FIRM",0.0235
2602,1/20/2015,1/5/2016,2024,"FIRM",0.04982
2603,1/20/2015,1/5/2016,2024,"FIRM",0.0752
2604,1/20/2015,1/5/2016,2024,"FIRM",0.08958
2605,1/20/2015,1/5/2016,2024,"FIRM",0.0984
2606,1/20/2015,1/5/2016,2024,"FIRM",0.104
2607,1/20/2015,1/5/2016,2024,"FIRM",0.0938
2608,1/20/2015,1/5/2016,2024,"FIRM",0.0694
2609,1/20/2015,1/5/2016,2024,"FIRM",0.0352
2610,1/20/2015,1/5/2016,2024,"FIRM",0.028
2600,1/20/2015,1/5/2016,2025,"FIRM",0.141
2602,1/20/2015,1/5/2016,2025,"FIRM",0.11844
2603,1/20/2015,1/5/2016,2025,"FIRM",0.09776
2604,1/20/2015,1/5/2016,2025,"FIRM",0.08136
2605,1/20/2015,1/5/2016,2025,"FIRM",0.05404
2606,1/20/2015,1/5/2016,2025,"FIRM",0.032
2607,1/20/2015,1/5/2016,2025,"FIRM",0.016
2608,1/20/2015,1/5/2016,2025,"FIRM",0.0026
2609,1/20/2015,1/5/2016,2025,"FIRM",0
2610,1/20/2015,1/5/2016,2025,"FIRM",0
2600,1/20/2015,1/5/2016,2027,"FIRM",0
2602,1/20/2015,1/5/2016,2027,"FIRM",0
2603,1/20/2015,1/5/2016,2027,"FIRM",0
2604,1/20/2015,1/5/2016,2027,"FIRM",0
2605,1/20/2015,1/5/2016,2027,"FIRM",0
2606,1/20/2015,1/5/2016,2027,"FIRM",0
2607,1/20/2015,1/5/2016,2027,"FIRM",0
2608,1/20/2015,1/5/2016,2027,"FIRM",0
2609,1/20/2015,1/5/2016,2027,"FIRM",0
2610,1/20/2015,1/5/2016,2027,"FIRM",0
2600,1/20/2015,1/5/2016,2029,"FIRM",0
2602,1/20/2015,1/5/2016,2029,"FIRM",0.016
2603,1/20/2015,1/5/2016,2029,"FIRM",0.028
2604,1/20/2015,1/5/2016,2029,"FIRM",0.038
2605,1/20/2015,1/5/2016,2029,"FIRM",0.048
2606,1/20/2015,1/5/2016,2029,"FIRM",0.05
2607,1/20/2015,1/5/2016,2029,"FIRM",0.042
2608,1/20/2015,1/5/2016,2029,"FIRM",0.04
2609,1/20/2015,1/5/2016,2029,"FIRM",0.032
2610,1/20/2015,1/5/2016,2029,"FIRM",0.03
2600,1/20/2015,1/5/2016,2030,"FIRM",0.01073
2602,1/20/2015,1/5/2016,2030,"FIRM",0.01502
2603,1/20/2015,1/5/2016,2030,"FIRM",0.01823
2604,1/20/2015,1/5/2016,2030,"FIRM",0.02091
2605,1/20/2015,1/5/2016,2030,"FIRM",0.02574
2606,1/20/2015,1/5/2016,2030,"FIRM",0.03111
2607,1/20/2015,1/5/2016,2030,"FIRM",0.03647
2608,1/20/2015,1/5/2016,2030,"FIRM",0.04183
2609,1/20/2015,1/5/2016,2030,"FIRM",0.04719
2610,1/20/2015,1/5/2016,2030,"FIRM",0.04826
2600,1/6/2016,6/2/2016,2010,"MODEL",0.0117
2602,1/6/2016,6/2/2016,2010,"MODEL",0.01521
2603,1/6/2016,6/2/2016,2010,"MODEL",0.0193
2604,1/6/2016,6/2/2016,2010,"MODEL",0.02224
2605,1/6/2016,6/2/2016,2010,"MODEL",0.02691
2606,1/6/2016,6/2/2016,2010,"MODEL",0.03276
2607,1/6/2016,6/2/2016,2010,"MODEL",0.03861
2608,1/6/2016,6/2/2016,2010,"MODEL",0.04446
2609,1/6/2016,6/2/2016,2010,"MODEL",0.05031
2610,1/6/2016,6/2/2016,2010,"MODEL",0.05265
2600,1/6/2016,6/2/2016,2011,"MODEL",0.0444
2602,1/6/2016,6/2/2016,2011,"MODEL",0.05771
2603,1/6/2016,6/2/2016,2011,"MODEL",0.07325
2604,1/6/2016,6/2/2016,2011,"MODEL",0.08436
2605,1/6/2016,6/2/2016,2011,"MODEL",0.10212
2606,1/6/2016,6/2/2016,2011,"MODEL",0.12432
2607,1/6/2016,6/2/2016,2011,"MODEL",0.14651
2608,1/6/2016,6/2/2016,2011,"MODEL",0.16871
2609,1/6/2016,6/2/2016,2011,"MODEL",0.19092
2610,1/6/2016,6/2/2016,2011,"MODEL",0.19979
2600,1/6/2016,6/2/2016,2012,"MODEL",0.02539
2602,1/6/2016,6/2/2016,2012,"MODEL",0.033
2603,1/6/2016,6/2/2016,2012,"MODEL",0.04189
2604,1/6/2016,6/2/2016,2012,"MODEL",0.04823
2605,1/6/2016,6/2/2016,2012,"MODEL",0.05838
2606,1/6/2016,6/2/2016,2012,"MODEL",0.07107
2607,1/6/2016,6/2/2016,2012,"MODEL",0.08376
2608,1/6/2016,6/2/2016,2012,"MODEL",0.09645
2609,1/6/2016,6/2/2016,2012,"MODEL",0.10914
2610,1/6/2016,6/2/2016,2012,"MODEL",0.11422
2600,1/6/2016,6/2/2016,2013,"MODEL",0.03003
2602,1/6/2016,6/2/2016,2013,"MODEL",0.03904
2603,1/6/2016,6/2/2016,2013,"MODEL",0.04955
2604,1/6/2016,6/2/2016,2013,"MODEL",0.05706
2605,1/6/2016,6/2/2016,2013,"MODEL",0.06908
2606,1/6/2016,6/2/2016,2013,"MODEL",0.08408
2607,1/6/2016,6/2/2016,2013,"MODEL",0.0991
2608,1/6/2016,6/2/2016,2013,"MODEL",0.11412
2609,1/6/2016,6/2/2016,2013,"MODEL",0.12913
2610,1/6/2016,6/2/2016,2013,"MODEL",0.13514
2600,1/6/2016,6/2/2016,2014,"MODEL",0.37263
2602,1/6/2016,6/2/2016,2014,"MODEL",0.33944
2603,1/6/2016,6/2/2016,2014,"MODEL",0.28621
2604,1/6/2016,6/2/2016,2014,"MODEL",0.24779
2605,1/6/2016,6/2/2016,2014,"MODEL",0.21197
2606,1/6/2016,6/2/2016,2014,"MODEL",0.18581
2607,1/6/2016,6/2/2016,2014,"MODEL",0.15081
2608,1/6/2016,6/2/2016,2014,"MODEL",0.10083
2609,1/6/2016,6/2/2016,2014,"MODEL",0.053
2610,1/6/2016,6/2/2016,2014,"MODEL",0.035
2600,1/6/2016,6/2/2016,2015,"MODEL",0.1
2602,1/6/2016,6/2/2016,2015,"MODEL",0.082
2603,1/6/2016,6/2/2016,2015,"MODEL",0.028
2600,1/6/2016,6/2/2016,2017,"MODEL",0.03096
2602,1/6/2016,6/2/2016,2017,"MODEL",0.04024
2603,1/6/2016,6/2/2016,2017,"MODEL",0.05109
2604,1/6/2016,6/2/2016,2017,"MODEL",0.05883
2605,1/6/2016,6/2/2016,2017,"MODEL",0.07122
2606,1/6/2016,6/2/2016,2017,"MODEL",0.0867
2607,1/6/2016,6/2/2016,2017,"MODEL",0.10217
2608,1/6/2016,6/2/2016,2017,"MODEL",0.11766
2609,1/6/2016,6/2/2016,2017,"MODEL",0.13314
2610,1/6/2016,6/2/2016,2017,"MODEL",0.13934
2600,1/6/2016,6/2/2016,2019,"MODEL",0.013
2602,1/6/2016,6/2/2016,2019,"MODEL",0.0169
2603,1/6/2016,6/2/2016,2019,"MODEL",0.02145
2604,1/6/2016,6/2/2016,2019,"MODEL",0.0247
2605,1/6/2016,6/2/2016,2019,"MODEL",0.0299
2606,1/6/2016,6/2/2016,2019,"MODEL",0.0364
2607,1/6/2016,6/2/2016,2019,"MODEL",0.0429
2608,1/6/2016,6/2/2016,2019,"MODEL",0.0494
2609,1/6/2016,6/2/2016,2019,"MODEL",0.0559
2610,1/6/2016,6/2/2016,2019,"MODEL",0.0585
2600,1/6/2016,6/2/2016,2022,"MODEL",0.01429
2602,1/6/2016,6/2/2016,2022,"MODEL",0.01858
2603,1/6/2016,6/2/2016,2022,"MODEL",0.02359
2604,1/6/2016,6/2/2016,2022,"MODEL",0.02715
2605,1/6/2016,6/2/2016,2022,"MODEL",0.03288
2606,1/6/2016,6/2/2016,2022,"MODEL",0.04004
2607,1/6/2016,6/2/2016,2022,"MODEL",0.04719
2608,1/6/2016,6/2/2016,2022,"MODEL",0.05434
2609,1/6/2016,6/2/2016,2022,"MODEL",0.06149
2610,1/6/2016,6/2/2016,2022,"MODEL",0.06435
2600,1/6/2016,6/2/2016,2023,"MODEL",0.0195
2602,1/6/2016,6/2/2016,2023,"MODEL",0.02535
2603,1/6/2016,6/2/2016,2023,"MODEL",0.03218
2604,1/6/2016,6/2/2016,2023,"MODEL",0.03705
2605,1/6/2016,6/2/2016,2023,"MODEL",0.04485
2606,1/6/2016,6/2/2016,2023,"MODEL",0.0546
2607,1/6/2016,6/2/2016,2023,"MODEL",0.06435
2608,1/6/2016,6/2/2016,2023,"MODEL",0.0741
2609,1/6/2016,6/2/2016,2023,"MODEL",0.08385
2610,1/6/2016,6/2/2016,2023,"MODEL",0.08775
2600,1/6/2016,6/2/2016,2024,"MODEL",0.11
2602,1/6/2016,6/2/2016,2024,"MODEL",0.12026
2603,1/6/2016,6/2/2016,2024,"MODEL",0.14532
2604,1/6/2016,6/2/2016,2024,"MODEL",0.15977
2605,1/6/2016,6/2/2016,2024,"MODEL",0.14889
2606,1/6/2016,6/2/2016,2024,"MODEL",0.12975
2607,1/6/2016,6/2/2016,2024,"MODEL",0.1036
2608,1/6/2016,6/2/2016,2024,"MODEL",0.0748
2609,1/6/2016,6/2/2016,2024,"MODEL",0.0424
2610,1/6/2016,6/2/2016,2024,"MODEL",0.028
2600,1/6/2016,6/2/2016,2025,"MODEL",0.15537
2602,1/6/2016,6/2/2016,2025,"MODEL",0.12432
2603,1/6/2016,6/2/2016,2025,"MODEL",0.09271
2604,1/6/2016,6/2/2016,2025,"MODEL",0.07132
2605,1/6/2016,6/2/2016,2025,"MODEL",0.04421
2606,1/6/2016,6/2/2016,2025,"MODEL",0.02104
2607,1/6/2016,6/2/2016,2025,"MODEL",0.012
2608,1/6/2016,6/2/2016,2025,"MODEL",0.00437
2602,1/6/2016,6/2/2016,2029,"MODEL",0.012
2603,1/6/2016,6/2/2016,2029,"MODEL",0.026
2604,1/6/2016,6/2/2016,2029,"MODEL",0.036
2605,1/6/2016,6/2/2016,2029,"MODEL",0.046
2606,1/6/2016,6/2/2016,2029,"MODEL",0.05
2607,1/6/2016,6/2/2016,2029,"MODEL",0.044
2608,1/6/2016,6/2/2016,2029,"MODEL",0.04
2609,1/6/2016,6/2/2016,2029,"MODEL",0.034
2610,1/6/2016,6/2/2016,2029,"MODEL",0.03
2600,1/6/2016,6/2/2016,2030,"MODEL",0.01073
2602,1/6/2016,6/2/2016,2030,"MODEL",0.01395
2603,1/6/2016,6/2/2016,2030,"MODEL",0.0177
2604,1/6/2016,6/2/2016,2030,"MODEL",0.02038
2605,1/6/2016,6/2/2016,2030,"MODEL",0.02467
2606,1/6/2016,6/2/2016,2030,"MODEL",0.03003
2607,1/6/2016,6/2/2016,2030,"MODEL",0.0354
2608,1/6/2016,6/2/2016,2030,"MODEL",0.04076
2609,1/6/2016,6/2/2016,2030,"MODEL",0.04612
2610,1/6/2016,6/2/2016,2030,"MODEL",0.04826
2600,1/6/2016,6/2/2016,2032,"MODEL",0.062
2602,1/6/2016,6/2/2016,2032,"MODEL",0.062
2603,1/6/2016,6/2/2016,2032,"MODEL",0.062
2604,1/6/2016,6/2/2016,2032,"MODEL",0.0584
2605,1/6/2016,6/2/2016,2032,"MODEL",0.0494
2606,1/6/2016,6/2/2016,2032,"MODEL",0.039
2607,1/6/2016,6/2/2016,2032,"MODEL",0.0296
2608,1/6/2016,6/2/2016,2032,"MODEL",0.02
2609,1/6/2016,6/2/2016,2032,"MODEL",0.0106
2610,1/6/2016,6/2/2016,2032,"MODEL",0.007
2603,1/6/2016,6/2/2016,2034,"MODEL",0.02976
2604,1/6/2016,6/2/2016,2034,"MODEL",0.04672
2605,1/6/2016,6/2/2016,2034,"MODEL",0.03952
2606,1/6/2016,6/2/2016,2034,"MODEL",0.0144
2600,1/6/2016,1/29/2017,2010,"FIRM",0.0117
2602,1/6/2016,1/29/2017,2010,"FIRM",0.01521
2603,1/6/2016,1/29/2017,2010,"FIRM",0.0193
2604,1/6/2016,1/29/2017,2010,"FIRM",0.02224
2605,1/6/2016,1/29/2017,2010,"FIRM",0.02691
2606,1/6/2016,1/29/2017,2010,"FIRM",0.03276
2607,1/6/2016,1/29/2017,2010,"FIRM",0.03861
2608,1/6/2016,1/29/2017,2010,"FIRM",0.04446
2609,1/6/2016,1/29/2017,2010,"FIRM",0.05031
2610,1/6/2016,1/29/2017,2010,"FIRM",0.05265
2600,1/6/2016,1/29/2017,2011,"FIRM",0.0444
2602,1/6/2016,1/29/2017,2011,"FIRM",0.05771
2603,1/6/2016,1/29/2017,2011,"FIRM",0.07325
2604,1/6/2016,1/29/2017,2011,"FIRM",0.08436
2605,1/6/2016,1/29/2017,2011,"FIRM",0.10212
2606,1/6/2016,1/29/2017,2011,"FIRM",0.12432
2607,1/6/2016,1/29/2017,2011,"FIRM",0.14651
2608,1/6/2016,1/29/2017,2011,"FIRM",0.16871
2609,1/6/2016,1/29/2017,2011,"FIRM",0.19092
2610,1/6/2016,1/29/2017,2011,"FIRM",0.19979
2600,1/6/2016,1/29/2017,2012,"FIRM",0.02539
2602,1/6/2016,1/29/2017,2012,"FIRM",0.033
2603,1/6/2016,1/29/2017,2012,"FIRM",0.04189
